empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"LOC PALCOS","locação de estruturas para eventos","St. Hab. Vicente Pires Colônia Agrícola Samambaia lote 24 - Vicente Pires, Brasília - DF, 72005-710","061984123362","locpalcos@gmail.com","http://www.locpalcos.com.br/","","","https://www.google.com.br/maps/place/LOC+PALCOS/data=!4m7!3m6!1s0x935a337accd8fb55:0xb9a25b93ab7e58a0!8m2!3d-15.8206703!4d-48.0366029!16s%2Fg%2F11rsrj7hzj!19sChIJVfvYzHozWpMRoFh-q5Nbork?authuser=0&hl=pt-BR&rclk=1","new"
"Locação de Tendas para Eventos em Curitiba - Compostela - Venda e Aluguel","locação de estruturas para eventos","301, Rua Tobias de Macedo Júnior, 291 - Santo Inácio, Curitiba - PR, 82010-340","041995066300","comercial@tendascompostela.com.br","http://www.tendascompostela.com.br/","","https://www.instagram.com/tendas_compostela","https://www.google.com.br/maps/place/Loca%C3%A7%C3%A3o+de+Tendas+para+Eventos+em+Curitiba+-+Compostela+-+Venda+e+Aluguel/data=!4m7!3m6!1s0x94dcfca0d590a759:0xefad677212598c86!8m2!3d-25.429951!4d-49.3244133!16s%2Fg%2F11b5yxmrv3!19sChIJWaeQ1aD83JQRhoxZEnJnre8?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Tendas Lima Estruturas em Alumínios Para Eventos","locação de estruturas para eventos","R. Vinte e Cinco de Dezembro, n° 279 - Estância Pinhais, Pinhais - PR, 83323-140","041988379529","","https://www.tendaslima.com.br/","","https://www.instagram.com/tendaslima","https://www.google.com.br/maps/place/Tendas+Lima+Estruturas+em+Alum%C3%ADnios+Para+Eventos/data=!4m7!3m6!1s0x94dce57e1b6b7e1f:0x3424768cdd829994!8m2!3d-25.4335383!4d-49.2019975!16s%2Fg%2F11cm0f2mjl!19sChIJH35rG37l3JQRlJmC3Yx2JDQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Tendas Pagusat - Locação de tendas, coberturas e estruturas para eventos","locação de estruturas para eventos","R. William Booth, 1162 - Boqueirão, Curitiba - PR, 81650-120","041999699214","","https://www.tendaspagusat.com.br/","","https://www.instagram.com/tendaspagusat","https://www.google.com.br/maps/place/Tendas+Pagusat+-+Loca%C3%A7%C3%A3o+de+tendas,+coberturas+e+estruturas+para+eventos/data=!4m7!3m6!1s0x94dcfb1fcf4f38a1:0x4bd28e1dda38eed8!8m2!3d-25.4979432!4d-49.2284018!16s%2Fg%2F11x2vy6r2q!19sChIJoThPzx_73JQR2O442h2O0ks?authuser=0&hl=pt-BR&rclk=1","extracted"
"Ws estruturas para eventos","locação de estruturas para eventos","Av. Cândido Dias, 1384 - Loanda, João Monlevade - MG, 35931-011","031987708870","","","","","https://www.google.com.br/maps/place/Ws+estruturas+para+eventos/data=!4m7!3m6!1s0xa5075a547767a5:0x1020225381f35c0c!8m2!3d-19.8310191!4d-43.1677287!16s%2Fg%2F11h4n0sthb!19sChIJpWd3VFoHpQARDFzzgVMiIBA?authuser=0&hl=pt-BR&rclk=1","extracted"
"TENDAS TEC aluguel de tendas em Curitiba","locação de estruturas para eventos","R. Jussara - Sítio Cercado, Curitiba - PR, 81925-410","041984740715","tendastec@gmail.com","https://www.tendas.tec.br/","","","https://www.google.com.br/maps/place/TENDAS+TEC+aluguel+de+tendas+em+Curitiba/data=!4m7!3m6!1s0x94dcfba078a6bdbd:0x70e056bcff3f8d37!8m2!3d-25.5506354!4d-49.2632619!16s%2Fg%2F11wkbjhdrr!19sChIJvb2meKD73JQRN40__7xW4HA?authuser=0&hl=pt-BR&rclk=1","new"
"Klein Locações","locação de estruturas para eventos","R. Jacob Fedalto, 255 - Vila Taruma, Pinhais - PR, 83323-100","04136671000","contato@kleinlocacoes.com.br","http://kleinlocacoes.com.br/","","","https://www.google.com.br/maps/place/Klein+Loca%C3%A7%C3%B5es/data=!4m7!3m6!1s0x94dcef8ec9c99ff5:0xfc9392f107e655d0!8m2!3d-25.4385738!4d-49.1971296!16s%2Fg%2F1tmbx801!19sChIJ9Z_JyY7v3JQR0FXmB_GSk_w?authuser=0&hl=pt-BR&rclk=1","generic_email"
"A . Bezerra Tendas e Coberturas","locação de estruturas para eventos","Av. Juscelino Kubitschek de Oliveira - Ld, 5179 - Cidade Industrial de Curitiba, Curitiba - PR, 81250-160","041999690122","contato@dasti.com.br","http://www.abezerra.com.br/","","https://www.instagram.com/abezerratendas","https://www.google.com.br/maps/place/A+.+Bezerra+Tendas+e+Coberturas/data=!4m7!3m6!1s0x94dce26205c9211f:0x7c04c799380575a1!8m2!3d-25.476266!4d-49.350417!16s%2Fg%2F1tddtbkc!19sChIJHyHJBWLi3JQRoXUFOJnHBHw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Mundi Estruturas","locação de estruturas para eventos","Estrada da Colônia Augusta, 390 - Augusta, Curitiba - PR, 81265-330","041997550225","mundiestruturas@outlook.com","https://mundiestruturas.com.br/","","","https://www.google.com.br/maps/place/Mundi+Estruturas/data=!4m7!3m6!1s0x94dce36891de5353:0x81c92cc29b933d9a!8m2!3d-25.4772119!4d-49.3605853!16s%2Fg%2F11ddwhxm1p!19sChIJU1PekWjj3JQRmj2Tm8IsyYE?authuser=0&hl=pt-BR&rclk=1","new"
"Ws estruturas para eventos","locação de estruturas para eventos","Av. Cândido Dias, 1384 - Loanda, João Monlevade - MG, 35931-011","031987708870","","","","","https://www.google.com.br/maps/place/Ws+estruturas+para+eventos/data=!4m7!3m6!1s0xa5075a547767a5:0x1020225381f35c0c!8m2!3d-19.8310191!4d-43.1677287!16s%2Fg%2F11h4n0sthb!19sChIJpWd3VFoHpQARDFzzgVMiIBA?authuser=0&hl=pt-BR&rclk=1","extracted"
"Valente Tendas | Aluguel de Grades de Segurança | Aluguel de Tendas | Coberturas | Galpão","locação de estruturas para eventos","R. Pouso Alegre, 458 - Floresta, Belo Horizonte - MG, 31110-010","03133789211","contato@valentetendas.com.br","http://www.valentetendas.com.br/","","","https://www.google.com.br/maps/place/Valente+Tendas+%7C+Aluguel+de+Grades+de+Seguran%C3%A7a+%7C+Aluguel+de+Tendas+%7C+Coberturas+%7C+Galp%C3%A3o/data=!4m7!3m6!1s0xa6bf15646908d9:0xadd2b52d89619967!8m2!3d-19.911661!4d-43.9349529!16s%2Fg%2F11f8flkvjq!19sChIJ2QhpZBW_pgARZ5lhiS210q0?authuser=0&hl=pt-BR&rclk=1","generic_email"
"MEGA PALCO ESTRUTURAS PARA EVENTOS. Palcos, Tendas, Tenda Galpão, Cobertura box, Pisos para Eventos, Tablados","locação de estruturas para eventos","Rua Yara Lúcia, 54 - Nova Cintra, Belo Horizonte - MG, 30516-200","03133320876","","","","","https://www.google.com.br/maps/place/MEGA+PALCO+ESTRUTURAS+PARA+EVENTOS.+Palcos,+Tendas,+Tenda+Galp%C3%A3o,+Cobertura+box,+Pisos+para+Eventos,+Tablados/data=!4m7!3m6!1s0xa697326415d8e5:0x5461780a1ff07a8b!8m2!3d-19.9509682!4d-43.9858506!16s%2Fg%2F11fj2npxyg!19sChIJ5dgVZDKXpgARi3rwHwp4YVQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Opção Stand","locação de estruturas para eventos","Rua Virgolino Motta, 71 - Itaipu, Belo Horizonte - MG, 30692-605","03133832944","opcao@opcaostand.com.br","http://www.opcaostand.com.br/","","https://www.instagram.com/opcaostand","https://www.google.com.br/maps/place/Op%C3%A7%C3%A3o+Stand/data=!4m7!3m6!1s0xa696208c9ed3f5:0x5d7b7f308c90026d!8m2!3d-19.9940738!4d-44.0488631!16s%2Fg%2F1td1fnck!19sChIJ9dOejCCWpgARbQKQjDB_e10?authuser=0&hl=pt-BR&rclk=1","new"
"RC Estruturas BH","locação de estruturas para eventos","R. Araripe, 459 - Floresta, Belo Horizonte - MG, 31015-260","03130809040","","https://www.rcestruturasbh.com.br/","","https://www.instagram.com/rcestruturasbh","https://www.google.com.br/maps/place/RC+Estruturas+BH/data=!4m7!3m6!1s0xa69bc226ea24cd:0x40b9e6b44f8ddfb5!8m2!3d-19.9090058!4d-43.9288822!16s%2Fg%2F11wnbpwpdm!19sChIJzSTqJsKbpgARtd-NT7TmuUA?authuser=0&hl=pt-BR&rclk=1","extracted"
"Alternativa Eventos/Montagens Group","locação de estruturas para eventos","R. Maj. Delfino de Paula, 1851 - São Francisco, Belo Horizonte - MG, 31255-170","03134232288","comercial@alternativaeventos.com.br","http://www.alternativaeventos.com.br/","","https://www.instagram.com/alternativaeventos_","https://www.google.com.br/maps/place/Alternativa+Eventos%2FMontagens+Group/data=!4m7!3m6!1s0xa0af8ba1f4684d:0x2bede2d88dd28b8!8m2!3d-19.8758027!4d-43.9543397!16s%2Fg%2F1vhklsl4!19sChIJTWj0oYuvoAARuCjdiC3evgI?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Hm Eventos","locação de estruturas para eventos","Rua Tabajara, 1343, AP:, 404 - Bloco 01 - Canoas, Ibirité - MG","031996645678","bettohmeventos@gmail.com","http://www.hmeventos.art.br/","","https://www.instagram.com/_hmeventos","https://www.google.com.br/maps/place/Hm+Eventos/data=!4m7!3m6!1s0xa6befc34f649ef:0x9c74986bbb14035f!8m2!3d-20.0226734!4d-44.0944992!16s%2Fg%2F1ptypgrpw!19sChIJ70n2NPy-pgARXwMUu2uYdJw?authuser=0&hl=pt-BR&rclk=1","new"
"Thiago Prado Eventos - Locação de projetor, datashow, caixa de som Pista de Led, iluminação e DJ para festas","locação de estruturas para eventos","Av. Henrique Diniz, 680D - Nova Cachoeirinha, Belo Horizonte - MG, 31250-620","031996771914","arrochasom@gmail.com","https://arrochasom.wixsite.com/arrochasom-1","","https://www.instagram.com/arrochasom","https://www.google.com.br/maps/place/Thiago+Prado+Eventos+-+Loca%C3%A7%C3%A3o+de+projetor,+datashow,+caixa+de+som+Pista+de+Led,+ilumina%C3%A7%C3%A3o+e+DJ+para+festas/data=!4m7!3m6!1s0xa6917a59f1b6ab:0x37023d767839f480!8m2!3d-19.8824649!4d-43.9584845!16s%2Fg%2F11f6n7h_2k!19sChIJq7bxWXqRpgARgPQ5eHY9Ajc?authuser=0&hl=pt-BR&rclk=1","new"
"Le Cordon Bleu Café e Kofi & Co - Culinary Village","decoração para eventos corporativos","R. Natingui, 862 - 1 andar - Vila Madalena, São Paulo - SP, 05443-001","01131852537","","https://menu.colibricloud.com/app/kofi-co/kofi-co-cv-lcb","","","https://www.google.com.br/maps/place/Le+Cordon+Bleu+Caf%C3%A9+e+Kofi+%26+Co+-+Culinary+Village/data=!4m7!3m6!1s0x94ce5782c2857fd1:0x744d9c8d4c3a4e2a!8m2!3d-23.553959!4d-46.697048!16s%2Fg%2F11l6wvmdsp!19sChIJ0X-FwoJXzpQRKk46TI2cTXQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Janela","decoração para eventos corporativos","R. Mateus Grou, 458 - Pinheiros, São Paulo - SP, 05415-040","011913596351","user@domain.com","http://nojanela.com/","","https://www.instagram.com/nojanela","https://www.google.com.br/maps/place/Janela/data=!4m7!3m6!1s0x94ce579ebd2286cd:0x1f638d523b10c91e!8m2!3d-23.562302!4d-46.685623!16s%2Fg%2F11p5b0jg6l!19sChIJzYYivZ5XzpQRHskQO1KNYx8?authuser=0&hl=pt-BR&rclk=1","new"
"ASP Decorações - Atelier","decoração para eventos corporativos","R. Iapó, 621 - Casa Verde, São Paulo - SP, 02512-020","01141123232","aspdecor.atendimento@gmail.com","http://www.aspdecoracoes.com.br/","https://www.linkedin.com/company/asp-decoracoes","https://www.instagram.com/aspdecor","https://www.google.com.br/maps/place/ASP+Decora%C3%A7%C3%B5es+-+Atelier/data=!4m7!3m6!1s0x94cf454faf2e25bd:0xe7e369f5a59ab4d6!8m2!3d-23.5144722!4d-46.6625312!16s%2Fg%2F1ptz2q948!19sChIJvSUur09Fz5QR1rSapfVp4-c?authuser=0&hl=pt-BR&rclk=1","new"
"Flora Kato Eventos","decoração para eventos corporativos","Av. Queiroz Filho, 1700 - 1013 - Centro Histórico de, São Paulo - SP, 05319-000","01138817888","","http://florakatoeventos.com.br/","","","https://www.google.com.br/maps/place/Flora+Kato+Eventos/data=!4m7!3m6!1s0x94cef8a74ae41535:0xd0a201877e70ef1!8m2!3d-23.5435151!4d-46.7333063!16s%2Fg%2F11bzt2lln0!19sChIJNRXkSqf4zpQR8Q7ndxggCg0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Carlos Flores Produções e Eventos","decoração para eventos corporativos","R. Bernardo Wrona, 389 - Jardim Pereira Leite, São Paulo - SP, 02710-060","01136725199","carlosflores@carlosflores.com.br","http://www.carlosflores.com.br/","","https://www.instagram.com/carlosfloresdecoracoes","https://www.google.com.br/maps/place/Carlos+Flores+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x94ce57df209bd31d:0xe8121c959feaa6f1!8m2!3d-23.5066201!4d-46.6757004!16s%2Fg%2F1tf2565r!19sChIJHdObIN9XzpQR8abqn5UcEug?authuser=0&hl=pt-BR&rclk=1","new"
"Irene Serio - Decoração de Eventos","decoração para eventos corporativos","R. Ática, 602 - Campo Belo, São Paulo - SP, 04634-042","011985859808","","http://ireneseriodecoracoes.com.br/","","","https://www.google.com.br/maps/place/Irene+Serio+-+Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x94ce5a86bbef122b:0xef514e432ed1ef4!8m2!3d-23.6389689!4d-46.6649726!16s%2Fg%2F11c70bb6nr!19sChIJKxLvu4ZazpQR9B7tMuQU9Q4?authuser=0&hl=pt-BR&rclk=1","extracted"
"Kasa Torres Decorações e Eventos","decoração para eventos corporativos","R. Lopes Chaves, 119 - e 123 - Barra Funda, São Paulo - SP, 01154-010","01138283748","contato@kasatorres.com.br","http://www.kasatorres.com.br/","","https://www.instagram.com/kasa_torres","https://www.google.com.br/maps/place/Kasa+Torres+Decora%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x94ce5811e85db52b:0x47eea9e90d13ea77!8m2!3d-23.5281086!4d-46.657133!16s%2Fg%2F1ptyshfdt!19sChIJK7Vd6BFYzpQRd-oTDemp7kc?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Tucci Produções | Especialistas em sonorização, iluminação cênica e estrutura para festas, shows e eventos corporativos","decoração para eventos corporativos","","011964467070","contato@tucciproducoes.com.br","https://tucciproducoes.com.br/","","https://www.instagram.com/tucciproducoes","https://www.google.com.br/maps/place/Tucci+Produ%C3%A7%C3%B5es+%7C+Especialistas+em+sonoriza%C3%A7%C3%A3o,+ilumina%C3%A7%C3%A3o+c%C3%AAnica+e+estrutura+para+festas,+shows+e+eventos+corporativos/data=!4m7!3m6!1s0x8362204d2cc57f1:0xbb66854f7f18cbc6!8m2!3d-22.8614672!4d-48.4029366!16s%2Fg%2F11w_t5l6ny!19sChIJ8VfM0gQiNggRxssYf0-FZrs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Tay Eventos Decoração Organização Festas","decoração para eventos corporativos","Rua Clarimundo de Melo, 191 - Encantado, Rio de Janeiro - RJ, 20740-321","021964150911","","https://www.instagram.com/tayeventos/","","","https://www.google.com.br/maps/place/Tay+Eventos+Decora%C3%A7%C3%A3o+Organiza%C3%A7%C3%A3o+Festas/data=!4m7!3m6!1s0x997d1426540001:0x82e44f65cc1c5e4!8m2!3d-22.8962897!4d-43.3069972!16s%2Fg%2F11sk10vdlb!19sChIJAQBUJhR9mQAR5MXBXPZELgg?authuser=0&hl=pt-BR&rclk=1","extracted"
"Casório Perfeito - Organização e Decoração de Eventos","decoração para eventos corporativos","Av. Grande Canal - Barra da Tijuca, Rio de Janeiro - RJ, 22264-060","021981731631","n@mariana.leite","http://www.casorioperfeito.com.br/","","https://www.instagram.com/casorio_perfeito","https://www.google.com.br/maps/place/Cas%C3%B3rio+Perfeito+-+Organiza%C3%A7%C3%A3o+e+Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x997fedf44a0e6b:0x855286dbb3692403!8m2!3d-23.004573!4d-43.3157462!16s%2Fg%2F11c5qq514l!19sChIJaw5K9O1_mQARAyRps9uGUoU?authuser=0&hl=pt-BR&rclk=1","new"
"Patricia Vaks Decoração de Eventos","decoração para eventos corporativos","R. Visc. de Pirajá, 330 - Sala 1202 - Ipanema, Rio de Janeiro - RJ, 22410-000","021999133420","","https://www.instagram.com/patriciavaks/","","","https://www.google.com.br/maps/place/Patricia+Vaks+Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x9bd511e99a1d47:0x3d63206e3c50c3d5!8m2!3d-22.9839283!4d-43.2045433!16s%2Fg%2F11tmbtq5fb!19sChIJRx2a6RHVmwAR1cNQPG4gYz0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Jeniffer Brito - Decoração de Eventos","decoração para eventos corporativos","R. Barão de Jaceguaí - Ponta D'areia, Niterói - RJ, 24040-000","021974640214","","https://jbritoeventos.com/principal/","","","https://www.google.com.br/maps/place/Jeniffer+Brito+-+Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x8fa8e496643f3737:0x220f3cc4122fd609!8m2!3d-22.8826069!4d-43.1253432!16s%2Fg%2F11mdt7xm5k!19sChIJNzc_ZJbkqI8RCdYvEsQ8DyI?authuser=0&hl=pt-BR&rclk=1","extracted"
"GS Decora - Aluguel para festas em Copacabana","decoração para eventos corporativos","R. Santa Clara, 75 - salas 905/906 - Copacabana, Rio de Janeiro - RJ, 22041-011","021985749605","","https://sites.google.com/view/gsdecora/in%C3%ADcio","","https://www.instagram.com/url","https://www.google.com.br/maps/place/GS+Decora+-+Aluguel+para+festas+em+Copacabana/data=!4m7!3m6!1s0x4eea7f33a146ef7b:0xe6ad58e00356d600!8m2!3d-22.9714037!4d-43.1874945!16s%2Fg%2F11sv2dg3hc!19sChIJe-9GoTN_6k4RANZWA-BYreY?authuser=0&hl=pt-BR&rclk=1","extracted"
"Centro de Eventos Rj","decoração para eventos corporativos","Av. Alm. Barroso, 91 - Térreo - Centro, Rio de Janeiro - RJ, 20031-916","021966618515","centrodeeventosrj@gmail.com","https://www.centrodeeventosrj.com.br/","","","https://www.google.com.br/maps/place/Centro+de+Eventos+Rj/data=!4m7!3m6!1s0x997ff7ffe66e2d:0x4023c8bb01aa5984!8m2!3d-22.9075696!4d-43.1759798!16s%2Fg%2F11yqm_mrdk!19sChIJLW7m__d_mQARhFmqAbvII0A?authuser=0&hl=pt-BR&rclk=1","new"
"Megavip Buffet e Produções","decoração para eventos corporativos","Rua Pompeu Loureiro, 56 - loft 103 - Copacabana, Rio de Janeiro - RJ, 22061-000","021971601122","empresamegavip@outlook.com","http://www.megavip.net.br/","","https://www.instagram.com/megaviprio","https://www.google.com.br/maps/place/Megavip+Buffet+e+Produ%C3%A7%C3%B5es/data=!4m7!3m6!1s0x997f1c93c714ad:0x7692c0ab3a40245!8m2!3d-22.9735584!4d-43.1926815!16s%2Fg%2F1tdfzysq!19sChIJrRTHkxx_mQARRQKkswosaQc?authuser=0&hl=pt-BR&rclk=1","new"
"Della Eventos - Soluções para Eventos","decoração para eventos corporativos","Avenida Nossa Senhora de Copacabana, 195 - Salas 1408/1409 - Copacabana, Rio de Janeiro - RJ, 22020-002","02134425441","della@dellaeventos.com","https://dellaeventos.com/en/contact/","","https://www.instagram.com/dellaeventosrj","https://www.google.com.br/maps/place/Della+Eventos+-+Solu%C3%A7%C3%B5es+para+Eventos/data=!4m7!3m6!1s0x9bd555080fa037:0x54eb46e876a652aa!8m2!3d-22.9655739!4d-43.1771003!16s%2Fg%2F11cs09fk95!19sChIJN6APCFXVmwARqlKmduhG61Q?authuser=0&hl=pt-BR&rclk=1","new"
"Golden Tulip Brasília Alvorada","decoração para eventos corporativos","SHTN Trecho 1 - Asa Norte, Brasília - DF, 70800-200","06134298000","","http://www.goldentulipbrasiliaalvorada.com/","","","https://www.google.com.br/maps/place/Golden+Tulip+Bras%C3%ADlia+Alvorada/data=!4m7!3m6!1s0x935a3cbd3eaefd45:0x61e90bfb7cdc1284!8m2!3d-15.788772!4d-47.829226!16s%2Fg%2F11b7t5pt9z!19sChIJRf2uPr08WpMRhBLcfPsL6WE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Amor de Flor - Decoração para Festas e Eventos","decoração para eventos corporativos","St. de Habitações Coletivas e Geminadas Norte 710 Bloco E Loja 04 - Asa Norte, Brasília - DF, 70750-535","061986783560","amordefloroficial@gmail.com","https://amordeflor.com.br/","","https://www.instagram.com/amordeflorfestas","https://www.google.com.br/maps/place/Amor+de+Flor+-+Decora%C3%A7%C3%A3o+para+Festas+e+Eventos/data=!4m7!3m6!1s0x935a3b3424c80449:0xa6808aa418cfa5a!8m2!3d-15.7588138!4d-47.8931133!16s%2Fg%2F11lfzvsqvl!19sChIJSQTIJDQ7WpMRWvqMQaoIaAo?authuser=0&hl=pt-BR&rclk=1","new"
"Aline Duarte Decorações De Casamentos","decoração para eventos corporativos","St. de Habitações Individuais Sul Alexandre Gusmão Condomínio Quintas da Alvorada, Gleba 3 Chacara 435 Núcleo Rural, Brasília - DF, 72000-000","061984232959","","https://www.alineduartedecoracoes.com.br/","","https://www.instagram.com/url","https://www.google.com.br/maps/place/Aline+Duarte+Decora%C3%A7%C3%B5es+De+Casamentos/data=!4m7!3m6!1s0x935bc9702e83f383:0x84e9fea54bbdefe5!8m2!3d-15.7667712!4d-48.1888899!16s%2Fg%2F11qrbjgzl3!19sChIJg_ODLnDJW5MR5e-9S6X-6YQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Decoração para casamentos Brasilia-DF - Dani Moura Decorações","decoração para eventos corporativos","SMPW Q. 5 Q 5 Conjunto 5 Lote 10 Casa B - Park Way, Brasília - DF, 71735-505","","","https://www.instagram.com/danimoura_decora/","","","https://www.google.com.br/maps/place/Decora%C3%A7%C3%A3o+para+casamentos+Brasilia-DF+-+Dani+Moura+Decora%C3%A7%C3%B5es/data=!4m7!3m6!1s0x935a3132b48a6f5b:0x48750e292ada2987!8m2!3d-15.8351127!4d-47.9950794!16s%2Fg%2F11q39pr878!19sChIJW2-KtDIxWpMRhynaKikOdUg?authuser=0&hl=pt-BR&rclk=1","extracted"
"Ecofestar - Aluguel e Decoração Sustentável Para Eventos","decoração para eventos corporativos","St. de Mansões Dom Bosco Conj. 28 - Lago Sul, Brasília - DF, 71680-280","061982967751","ncontato@ecofestar.com.br","http://www.ecofestar.com.br/","","https://www.instagram.com/ecofestar_brasilia","https://www.google.com.br/maps/place/Ecofestar+-+Aluguel+e+Decora%C3%A7%C3%A3o+Sustent%C3%A1vel+Para+Eventos/data=!4m7!3m6!1s0x935a23a2da8e8add:0x1ccc069b8663afd6!8m2!3d-15.8491785!4d-47.8207282!16s%2Fg%2F11ckr7914_!19sChIJ3YqO2qIjWpMR1q9jhpsGzBw?authuser=0&hl=pt-BR&rclk=1","new"
"Decoração de Eventos","decoração para eventos corporativos","St. de Habitações Coletivas e Geminadas Norte 705 - Asa Norte, Brasília - DF, 70730-763","","","","","","https://www.google.com.br/maps/place/Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x935a296d2c91f67d:0x477cb1c3982a00a3!8m2!3d-15.7741802!4d-47.8910595!16s%2Fg%2F11ptykczb4!19sChIJffaRLG0pWpMRowAqmMOxfEc?authuser=0&hl=pt-BR&rclk=1","extracted"
"Érika Magalhães | Decoração de Eventos em Brasília","decoração para eventos corporativos","ADE 20 lote 12 - Águas Claras, Brasília - DF, 71989-300","061986569663","","http://erikamagalhaes.com.br/","","https://www.instagram.com/url","https://www.google.com.br/maps/place/%C3%89rika+Magalh%C3%A3es+%7C+Decora%C3%A7%C3%A3o+de+Eventos+em+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a2fd8250740bf:0x3267fad86241a851!8m2!3d-15.8764203!4d-48.0104452!16s%2Fg%2F1yfj43fg4!19sChIJv0AHJdgvWpMRUahBYtj6ZzI?authuser=0&hl=pt-BR&rclk=1","extracted"
"Dona Festeira - Cenários para Eventos, Acervo de festa, Acervo decoração","decoração para eventos corporativos","SIA Trecho 2 loja 02 - SIA, Brasília - DF, 71200-020","06132970032","","https://donafesteiraoficial.com.br/","","https://www.instagram.com/helainecapucho","https://www.google.com.br/maps/place/Dona+Festeira+-+Cen%C3%A1rios+para+Eventos,+Acervo+de+festa,+Acervo+decora%C3%A7%C3%A3o/data=!4m7!3m6!1s0x935a326c20e8ee35:0x3d8e8664434a395f!8m2!3d-15.8062854!4d-47.9562547!16s%2Fg%2F11bwpyq_dn!19sChIJNe7oIGwyWpMRXzlKQ2SGjj0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Fina Flor Decoração de Eventos","decoração para eventos corporativos","Rua Theodoro Makiolka, 2199 - Santa Cândida, Curitiba - PR, 82650-530","041998224523","","http://www.finaflorcuritiba.com.br/","","","https://www.google.com.br/maps/place/Fina+Flor+Decora%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x94dce754322c9f6f:0xcd8e3e9e153e8845!8m2!3d-25.3648445!4d-49.2417982!16s%2Fg%2F11fk3c88c7!19sChIJb58sMlTn3JQRRYg-FZ4-js0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Claudia Ribeiro Decorações e Eventos","decoração para eventos corporativos","R. Julia Huga Maria Negrello, 199 - Umbará, Curitiba - PR, 80620-140","041999234202","","https://clauribeiro.com.br/","","","https://www.google.com.br/maps/place/Claudia+Ribeiro+Decora%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x94dce37f7004870f:0xe4fc3e2fd5283395!8m2!3d-25.5574112!4d-49.2899055!16s%2Fg%2F11bxg9s_g1!19sChIJD4cEcH_j3JQRlTMo1S8-_OQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Agência !HDEiAS","decoração para eventos corporativos","Rua Leôncio Correia, 412 - Água Verde, Curitiba - PR, 80240-320","041996958915","","http://www.bento.me/agenciaihdeias","","https://www.instagram.com/linktr.ee","https://www.google.com.br/maps/place/Ag%C3%AAncia+!HDEiAS/data=!4m7!3m6!1s0x94dce4028e161071:0xe8eef760a8e409fd!8m2!3d-25.4523418!4d-49.2939858!16s%2Fg%2F11cn3w777g!19sChIJcRAWjgLk3JQR_QnkqGD37ug?authuser=0&hl=pt-BR&rclk=1","extracted"
"Entre Verdes Eventos","decoração para eventos corporativos","R. Bpo. Dom José, 2812 - Seminário, Curitiba - PR, 80440-080","04132444279","eduardoabreda@gmail.com","http://www.entreverdeseventos.com.br/","","https://www.instagram.com/entreverdeseventos","https://www.google.com.br/maps/place/Entre+Verdes+Eventos/data=!4m7!3m6!1s0x94dce390be816ae9:0xbafa3d91c284e9d4!8m2!3d-25.4484714!4d-49.2983295!16s%2Fg%2F1pt_3zrt7!19sChIJ6WqBvpDj3JQR1OmEwpE9-ro?authuser=0&hl=pt-BR&rclk=1","new"
"Rodrigo Figueiredo Festas - Assessoria, Cerimonial e Decoração","decoração para eventos corporativos","R. Suécia, 824 - Loja 1 e 2 - Tarumã, Curitiba - PR, 82800-060","","","http://rodrigofigueiredofestas.com.br/","","","https://www.google.com.br/maps/place/Rodrigo+Figueiredo+Festas+-+Assessoria,+Cerimonial+e+Decora%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94dce5a6c6b0f4db:0xa7520298418741c3!8m2!3d-25.4335594!4d-49.2226663!16s%2Fg%2F11bx1qvrd8!19sChIJ2_Swxqbl3JQRw0GHQZgCUqc?authuser=0&hl=pt-BR&rclk=1","extracted"
